Lead Origin,Country,State,City,Instance,Instance Date,Campaign,Lead Stage,Lead Status,Email Verification Status,Mobile Verification Status,Lead Score,Registration Device,Course,Specialization,Campus,Last Lead Activity Date,Form Initiated,Paid Applications,Enrolment Status
API,India,Jharkhand,Dhanbad,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:20,0,0,No
API,India,Karnataka,Mangaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:20,0,0,No
API,India,Haryana,Gurugram,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:20,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:20,0,0,No
API,India,Madhya Pradesh,Gwalior,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:19,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:19,0,0,No
API,India,Jharkhand,Hazaribagh,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:19,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Not Interested,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:19,0,0,No
API,India,Karnataka,Tumakuru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:19,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:19,0,0,No
API,India,Karnataka,Mangaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:19,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Punjab,Bathinda,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:19,0,0,No
API,India,Punjab,Zira,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:19,0,0,No
API,India,Assam,Guwahati,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Tripura,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:19,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:19,0,0,No
API,India,Gujarat,Surat,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Haryana,Hisar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:19,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Jammu and Kashmir,Jammu,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Uttar Pradesh,Greater Noida,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Bihar,Gaya,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Assam,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:19,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:19,0,0,No
API,India,Bihar,Patna,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:19,0,0,No
API,India,Uttar Pradesh,Allahabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Devanahalli,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:18,0,0,No
API,India,Maharashtra,Navi Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:18,0,0,No
API,India,Bihar,Bhagalpur,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:18,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:18,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:18,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:18,0,0,No
API,India,Gujarat,Ahmedabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-3,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:18,0,0,No
API,India,Haryana,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:18,0,0,No
API,India,Karnataka,Udupi,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:18,0,0,No
API,India,Chandigarh,Chandigarh,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:17,0,0,No
API,India,Uttar Pradesh,Allahabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:17,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:17,0,0,No
API,India,Uttar Pradesh,Meerut,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:17,0,0,No
API,India,Gujarat,Ahmedabad,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:17,0,0,No
API,India,Jharkhand,Hazaribagh,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:17,0,0,No
API,India,Jharkhand,Ranchi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:17,0,0,No
API,India,Haryana,Mahendragarh,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:17,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Not Interested,Unverified,No,No,4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:17,0,0,No
API,India,Telangana,Karimnagar,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Uttar Pradesh,Kanpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:16,0,0,No
API,India,Assam,Guwahati,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:16,0,0,No
API,India,Chhattisgarh,Bilaspur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:16,0,0,No
API,India,Gujarat,Surat,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:16,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:16,0,0,No
API,India,Karnataka,Kundapura,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Punjab,Bathinda,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:16,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:16,0,0,No
API,India,Madhya Pradesh,Bhopal,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:16,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:16,0,0,No
API,India,Uttar Pradesh,Moradabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:16,0,0,No
API,India,Haryana,Bhiwani,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:15,0,0,No
API,India,Uttar Pradesh,Lucknow,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:15,0,0,No
API,India,Andhra Pradesh,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:15,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:15,0,0,No
API,India,Odisha,Bhubaneswar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:15,0,0,No
API,India,Karnataka,Holalkere Rural,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:15,0,0,No
API,India,Uttar Pradesh,Greater Noida,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:15,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:14,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:14,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:14,0,0,No
API,India,Tamil Nadu,Theni,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:14,0,0,No
API,India,Punjab,Rajpura,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:14,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:14,0,0,No
API,India,Uttar Pradesh,Agra,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:14,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:14,0,0,No
API,India,Bihar,Sitamarhi,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:14,0,0,No
API,India,Karnataka,Tumakuru,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 14:14,0,0,No
API,India,Uttar Pradesh,Kanpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:14,0,0,No
API,India,Chhattisgarh,Bhilai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:14,0,0,No
API,India,Uttar Pradesh,Saharanpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 14:14,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:14,0,0,No
API,India,Andhra Pradesh,City Not Available,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:13,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Not Interested,Unverified,No,No,4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 14:13,0,0,No
API,India,Bihar,Patna,Primary,16-03-2026,collegedunia/258/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 14:13,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 14:13,0,0,No
